Fecha,Representante,CódigoProducto,Unidades
11/13/2014,José Morales Huamán,B01DZJFWNC,1
11/13/2014,Ana Paula Rojas Torres,B01KBH547A,3
11/13/2014,Miguel Ángel Vega López,B016B7INC2,2
11/13/2014,Carla García Castro,B018IZ0SWI,2
11/13/2014,Eduardo Castro Ruiz,B00J0O5J4Y,3
11/13/2014,Gabriela Ramírez Vargas,B015YCRYZM,1
11/13/2014,Ricardo Gómez Medina,B00K15Q2B0,1
11/13/2014,Laura Flores Salazar,B01LQV1YHO,2
11/13/2014,Juan Carlos Rodríguez Delgado,B01DZJFWNC,2
11/13/2014,Luisa García Vásquez,B00K15Q2B0,3
11/13/2014,Ana María Castro Salinas,B015YCRYZM,4
11/13/2014,Ana María Castro Chávez,B018IZ0SWI,2
11/13/2014,Laura Flores Guzmán,B01EYT1URO,24
11/13/2014,Carlos González Medina,B018IZ0SWI,3
11/13/2014,Miguel Ángel Vega Torres,B00F3J4B5S,2
11/13/2014,Rafaela Cáceres Castro,B01KBH547A,1
11/13/2014,Carla Fernández Mendoza,B00F3J4B5S,5
11/13/2014,Adrián Vega Ruiz,B01DZJFWNC,1
11/13/2014,Diego Morales Castro,B00F3J4B5S,2
11/13/2014,Ricardo Gómez Vargas,B00J0O5J4Y,2
11/13/2014,Luisa García López,B00J0O5J4Y,23
11/13/2014,Juan Carlos Rodríguez Huamán,B018IZ0SWI,9
11/14/2014,Ana María Castro Chávez,B01EYT1URO,3
11/14/2014,Miguel Ángel Vega Torres,B00F3J4B5S,5
11/14/2014,Carla Fernández Mendoza,B01KBH547A,2
11/14/2014,Ricardo Gómez Vargas,B00K15Q2B0,2
11/14/2014,Silvia Ramírez Rivera,B01DZJFWNC,13
11/14/2014,Diego Morales Castro,B016B7INC2,18
11/14/2014,Gabriela Rojas Huerta,B01EYT1URO,3
11/14/2014,Eduardo Cáceres Salazar,B018IZ0SWI,2
11/14/2014,Verónica Quispe Rodríguez,B00NQGP42Y,2
11/14/2014,Carlos González Medina,B00F3J4B5S,4
11/14/2014,Laura Flores Guzmán,B01KBH547A,3
11/14/2014,Julio Vargas López,B00F3J4B5S,3
11/14/2014,Valentina Torres Vega,B00NQGP42Y,3
11/14/2014,Andrés Ramos Silva,B018IZ0SWI,3
11/14/2014,Mariana Ruiz Cruz,B018IZ0SWI,3
11/14/2014,Luis Torres Medina,B00K15Q2B0,1
11/14/2014,Ana Paula Sánchez Vargas,B00K15Q2B0,2
11/14/2014,Rafaela Cáceres Castro,B00NQGP42Y,2
11/14/2014,Alejandro Ortega Salinas,B018IZ0SWI,1
11/14/2014,Camila Paredes Delgado,B01DZJFWNC,3
11/14/2014,Víctor García Soto,B015YCRYZM,2
11/14/2014,Sofía Castro Valdez,B01KBH547A,1
11/14/2014,Adrián Vega Ruiz,B00NQGP42Y,3
11/14/2014,Lucía Pérez Guerra,B00J0O5J4Y,3
11/14/2014,Sebastián Salazar Peña,B01EYT1URO,2
11/14/2014,Carolina Espinoza Ramírez,B00F3J4B5S,3
11/14/2014,Manuel Rojas Cárdenas,B00K15Q2B0,3
11/14/2014,Gabriela Navarro Gómez,B00F3J4B5S,1
11/14/2014,Andrés Soto Paredes,B01LQV1YHO,3
11/14/2014,Valeria Tapia Castro,B01DZJFWNC,2
11/14/2014,Eduardo Morales Sánchez,B018IZ0SWI,1
11/14/2014,María Fernández Vásquez,B00NQGP42Y,1
11/14/2014,Jorge Huamán Flores,B01KBH547A,2
11/14/2014,Daniela Chávez Paredes,B00F3J4B5S,2
11/14/2014,José López Ramírez,B018IZ0SWI,4
11/14/2014,Ana María Vargas Vega,B015YCRYZM,1
11/14/2014,Carlos Rivera Castro,B00F3J4B5S,3
11/14/2014,Brenda Torres Sánchez,B016381QZA,3
11/14/2014,Luis González López,B00NQGP42Y,1
11/14/2014,Patricia Medina Vargas,B01EYT1URO,3
11/14/2014,Miguel García Huamán,B00K15Q2B0,1
11/14/2014,Adriana Rodríguez Silva,B018IZ0SWI,2
11/14/2014,Juan Pérez Torres,B00NQGP42Y,3
11/14/2014,Sofía Castro Salinas,B018IZ0SWI,3
11/14/2014,Diego Morales López,B016B7INC2,1
11/14/2014,Mariana Rojas Medina,B01KBH547A,2
11/14/2014,Alejandro Soto Vásquez,B00NQGP42Y,1
11/14/2014,Valentina Vega Ruiz,B018IZ0SWI,2
11/14/2014,Andrés Gómez Paredes,B00K15Q2B0,2
11/14/2014,Gabriela Huamán Castro,B018IZ0SWI,3
11/14/2014,Eduardo Torres López,B018IZ0SWI,1
11/14/2014,Carla Medina Vargas,B016381QZA,1
11/14/2014,Ricardo García Huerta,B015YCRYZM,3
11/14/2014,Laura Chávez Castro,B01DZJFWNC,3
11/14/2014,Carlos González Ruiz,B015YCRYZM,3
11/14/2014,Silvia Castro López,B01KBH547A,1
11/14/2014,Juan Carlos Rodríguez Medina,B01KBH547A,2
11/14/2014,Luisa Fernández Vargas,B018IZ0SWI,5
11/14/2014,José Morales Huamán,B01DZJFWNC,3
11/14/2014,Ana Paula Rojas Torres,B01KBH547A,1
11/14/2014,Miguel Ángel Vega López,B018IZ0SWI,1
11/14/2014,Carla García Castro,B00NQGP42Y,1
11/14/2014,Eduardo Castro Ruiz,B01EYT1URO,1
11/14/2014,Gabriela Ramírez Vargas,B00K15Q2B0,2
11/14/2014,Ricardo Gómez Medina,B00K15Q2B0,3
11/15/2014,Laura Flores Salazar,B01LQV1YHO,2
11/15/2014,Juan Carlos Rodríguez Delgado,B01KBH547A,2
11/15/2014,Luisa García Vásquez,B01EYT1URO,2
11/15/2014,Ana María Castro Salinas,B00F3J4B5S,2
11/15/2014,Ana María Castro Chávez,B01LQV1YHO,13
11/15/2014,Laura Flores Guzmán,B018IZ0SWI,1
11/15/2014,Carlos González Medina,B00J0O5J4Y,2
11/15/2014,Miguel Ángel Vega Torres,B01DZJFWNC,2
11/15/2014,Rafaela Cáceres Castro,B00F3J4B5S,2
11/15/2014,Carla Fernández Mendoza,B00K15Q2B0,2
11/15/2014,Adrián Vega Ruiz,B016B7INC2,3
11/15/2014,Diego Morales Castro,B016381QZA,2
11/15/2014,Ricardo Gómez Vargas,B018IZ0SWI,1
11/15/2014,Silvia Ramírez Rivera,B018IZ0SWI,2
11/15/2014,Eduardo Cáceres Salazar,B00K15Q2B0,3
11/15/2014,Juan Carlos Rodríguez Huamán,B01DZJFWNC,4
11/15/2014,Gabriela Rojas Huerta,B01EYT1URO,1
11/15/2014,Verónica Quispe Rodríguez,B00F3J4B5S,3
11/15/2014,Julio Vargas López,B01KBH547A,3
11/15/2014,Valentina Torres Vega,B01LQV1YHO,3
11/15/2014,Mariana Ruiz Cruz,B00K15Q2B0,2
11/15/2014,Luis Torres Medina,B00F3J4B5S,3
11/15/2014,Andrés Ramos Silva,B00K15Q2B0,3
11/15/2014,Ana Paula Sánchez Vargas,B00K15Q2B0,2
11/15/2014,Alejandro Ortega Salinas,B01KBH547A,2
11/15/2014,Sofía Castro Valdez,B01KBH547A,3
11/15/2014,Lucía Pérez Guerra,B00J0O5J4Y,2
11/15/2014,Sebastián Salazar Peña,B015YCRYZM,1
11/15/2014,Carolina Espinoza Ramírez,B01KBH547A,2
11/15/2014,Manuel Rojas Cárdenas,B01KBH547A,1
11/15/2014,Gabriela Navarro Gómez,B00F3J4B5S,9
11/15/2014,Andrés Soto Paredes,B00F3J4B5S,1
11/15/2014,Víctor García Soto,B00F3J4B5S,1
11/15/2014,Camila Paredes Delgado,B01KBH547A,2
11/15/2014,Valeria Tapia Castro,B018IZ0SWI,3
11/15/2014,Eduardo Morales Sánchez,B01LQV1YHO,3
11/15/2014,María Fernández Vásquez,B00F3J4B5S,1
11/15/2014,Jorge Huamán Flores,B016381QZA,2
11/15/2014,Daniela Chávez Paredes,B00K15Q2B0,1
11/15/2014,José López Ramírez,B01KBH547A,3
11/15/2014,Ana María Vargas Vega,B018IZ0SWI,3
11/15/2014,Carlos Rivera Castro,B00F3J4B5S,1
11/15/2014,Brenda Torres Sánchez,B01LQV1YHO,3
11/15/2014,Luis González López,B01DZJFWNC,14
11/15/2014,Patricia Medina Vargas,B018IZ0SWI,3
11/15/2014,Miguel García Huamán,B00K15Q2B0,1
11/15/2014,Adriana Rodríguez Silva,B01DZJFWNC,3
11/15/2014,Juan Pérez Torres,B01EYT1URO,1
11/15/2014,Sofía Castro Salinas,B00NQGP42Y,2
11/15/2014,Diego Morales López,B01KBH547A,2
11/15/2014,Mariana Rojas Medina,B018IZ0SWI,4
11/15/2014,Alejandro Soto Vásquez,B015YCRYZM,1
11/15/2014,Valentina Vega Ruiz,B01DZJFWNC,1
11/15/2014,Andrés Gómez Paredes,B00NQGP42Y,2
11/15/2014,Gabriela Huamán Castro,B00F3J4B5S,1
11/15/2014,Eduardo Torres López,B01KBH547A,1
11/15/2014,Carla Medina Vargas,B00K15Q2B0,2
11/15/2014,Ricardo García Huerta,B016381QZA,3
11/15/2014,Laura Chávez Castro,B00K15Q2B0,2
11/15/2014,Carlos González Ruiz,B01KBH547A,2
11/15/2014,Silvia Castro López,B018IZ0SWI,2
11/15/2014,Juan Carlos Rodríguez Medina,B01KBH547A,2
11/15/2014,Luisa Fernández Vargas,B00F3J4B5S,3
11/15/2014,José Morales Huamán,B018IZ0SWI,1
11/15/2014,Ana Paula Rojas Torres,B00F3J4B5S,3
11/15/2014,Miguel Ángel Vega López,B00F3J4B5S,1
11/15/2014,Carla García Castro,B01EYT1URO,1
11/15/2014,Eduardo Castro Ruiz,B01DZJFWNC,3
11/16/2014,Gabriela Ramírez Vargas,B01DZJFWNC,11
11/16/2014,Ricardo Gómez Medina,B016B7INC2,2
11/16/2014,Laura Flores Salazar,B018IZ0SWI,3
11/16/2014,Juan Carlos Rodríguez Delgado,B01KBH547A,14
11/16/2014,Luisa García Vásquez,B018IZ0SWI,2
11/16/2014,Ana María Castro Salinas,B018IZ0SWI,3
11/16/2014,Ana María Castro Chávez,B018IZ0SWI,3
11/16/2014,Laura Flores Guzmán,B00F3J4B5S,4
11/16/2014,Carlos González Medina,B01DZJFWNC,3
11/16/2014,Miguel Ángel Vega Torres,B00F3J4B5S,18
11/16/2014,Rafaela Cáceres Castro,B00NQGP42Y,3
11/16/2014,Carla Fernández Mendoza,B016B7INC2,2
11/16/2014,Adrián Vega Ruiz,B01DZJFWNC,2
11/16/2014,Diego Morales Castro,B016B7INC2,3
11/16/2014,Ricardo Gómez Vargas,B01KBH547A,1
11/16/2014,Silvia Ramírez Rivera,B018IZ0SWI,3
11/16/2014,Eduardo Cáceres Salazar,B00K15Q2B0,2
11/16/2014,Juan Carlos Rodríguez Huamán,B00NQGP42Y,3
11/16/2014,Gabriela Rojas Huerta,B016B7INC2,12
11/16/2014,Verónica Quispe Rodríguez,B00F3J4B5S,16
11/16/2014,Julio Vargas López,B00NQGP42Y,3
11/16/2014,Valentina Torres Vega,B016381QZA,3
11/16/2014,Mariana Ruiz Cruz,B01EYT1URO,2
11/16/2014,Luis Torres Medina,B00NQGP42Y,4
11/16/2014,Andrés Ramos Silva,B016381QZA,1
11/16/2014,Ana Paula Sánchez Vargas,B01KBH547A,3
11/16/2014,Alejandro Ortega Salinas,B016381QZA,3
11/16/2014,Sofía Castro Valdez,B01KBH547A,3
11/16/2014,Lucía Pérez Guerra,B00K15Q2B0,2
11/16/2014,Sebastián Salazar Peña,B018IZ0SWI,1
11/16/2014,Carolina Espinoza Ramírez,B00NQGP42Y,3
11/16/2014,Manuel Rojas Cárdenas,B01DZJFWNC,2
11/16/2014,Gabriela Navarro Gómez,B018IZ0SWI,1
11/16/2014,Andrés Soto Paredes,B00NQGP42Y,3
11/16/2014,Víctor García Soto,B00NQGP42Y,2
11/16/2014,Camila Paredes Delgado,B015YCRYZM,2
11/16/2014,Valeria Tapia Castro,B00K15Q2B0,2
11/16/2014,Eduardo Morales Sánchez,B00NQGP42Y,2
11/16/2014,María Fernández Vásquez,B015YCRYZM,2
11/16/2014,Jorge Huamán Flores,B01DZJFWNC,3
11/16/2014,Daniela Chávez Paredes,B015YCRYZM,3
11/16/2014,José López Ramírez,B00K15Q2B0,1
11/16/2014,Ana María Vargas Vega,B00J0O5J4Y,3
11/16/2014,Carlos Rivera Castro,B00NQGP42Y,2
11/16/2014,Brenda Torres Sánchez,B01EYT1URO,2
11/16/2014,Luis González López,B00F3J4B5S,1
11/16/2014,Patricia Medina Vargas,B00F3J4B5S,2
11/16/2014,Miguel García Huamán,B01EYT1URO,9
11/16/2014,Adriana Rodríguez Silva,B00NQGP42Y,2
11/16/2014,Juan Pérez Torres,B01EYT1URO,2
11/16/2014,Sofía Castro Salinas,B016381QZA,12
11/16/2014,Diego Morales López,B01DZJFWNC,21
11/16/2014,Mariana Rojas Medina,B01EYT1URO,2
11/16/2014,Alejandro Soto Vásquez,B00F3J4B5S,3
11/16/2014,Valentina Vega Ruiz,B00NQGP42Y,2
11/16/2014,Andrés Gómez Paredes,B00NQGP42Y,2
11/16/2014,Gabriela Huamán Castro,B00J0O5J4Y,2
11/16/2014,Eduardo Torres López,B018IZ0SWI,2
11/16/2014,Carla Medina Vargas,B018IZ0SWI,2
11/16/2014,Ricardo García Huerta,B01EYT1URO,3
11/17/2014,Laura Chávez Castro,B01LQV1YHO,1
11/17/2014,Carlos González Ruiz,B00F3J4B5S,2
11/17/2014,Silvia Castro López,B00F3J4B5S,3
11/17/2014,Juan Carlos Rodríguez Medina,B01EYT1URO,4
11/17/2014,Luisa Fernández Vargas,B01KBH547A,2
11/17/2014,José Morales Huamán,B018IZ0SWI,2
11/17/2014,Ana Paula Rojas Torres,B016381QZA,3
11/17/2014,Miguel Ángel Vega López,B00K15Q2B0,2
11/17/2014,Carla García Castro,B01KBH547A,1
11/17/2014,Eduardo Castro Ruiz,B00K15Q2B0,1
11/17/2014,Gabriela Ramírez Vargas,B00F3J4B5S,2
11/17/2014,Ricardo Gómez Medina,B00F3J4B5S,3
11/17/2014,Laura Flores Salazar,B01KBH547A,3
11/17/2014,Juan Carlos Rodríguez Delgado,B01DZJFWNC,3
11/17/2014,Luisa García Vásquez,B00F3J4B5S,3
11/17/2014,Ana María Castro Salinas,B01DZJFWNC,1
11/17/2014,Ana María Castro Chávez,B01KBH547A,2
11/17/2014,Laura Flores Guzmán,B00F3J4B5S,3
11/17/2014,Carlos González Medina,B018IZ0SWI,5
11/17/2014,Miguel Ángel Vega Torres,B01KBH547A,2
11/17/2014,Rafaela Cáceres Castro,B00J0O5J4Y,2
11/17/2014,Carla Fernández Mendoza,B015YCRYZM,2
11/17/2014,Adrián Vega Ruiz,B015YCRYZM,3
11/17/2014,Diego Morales Castro,B00NQGP42Y,1
11/17/2014,Ricardo Gómez Vargas,B016381QZA,1
11/17/2014,Silvia Ramírez Rivera,B01EYT1URO,4
11/17/2014,Eduardo Cáceres Salazar,B01EYT1URO,4
11/17/2014,Juan Carlos Rodríguez Huamán,B01LQV1YHO,3
11/17/2014,Gabriela Rojas Huerta,B016381QZA,4
11/17/2014,Verónica Quispe Rodríguez,B00J0O5J4Y,2
11/17/2014,Julio Vargas López,B00NQGP42Y,1
11/17/2014,Valentina Torres Vega,B016381QZA,3
11/17/2014,Mariana Ruiz Cruz,B01KBH547A,2
11/17/2014,Luis Torres Medina,B01EYT1URO,2
11/17/2014,Andrés Ramos Silva,B00K15Q2B0,1
11/17/2014,Ana Paula Sánchez Vargas,B00K15Q2B0,1
11/17/2014,Alejandro Ortega Salinas,B00NQGP42Y,2
11/17/2014,Sofía Castro Valdez,B01LQV1YHO,1
11/17/2014,Lucía Pérez Guerra,B00NQGP42Y,4
11/17/2014,Sebastián Salazar Peña,B01EYT1URO,1
11/17/2014,Carolina Espinoza Ramírez,B00K15Q2B0,2
11/17/2014,Manuel Rojas Cárdenas,B016381QZA,21
11/17/2014,Gabriela Navarro Gómez,B00K15Q2B0,2
11/17/2014,Andrés Soto Paredes,B018IZ0SWI,2
11/17/2014,Víctor García Soto,B016B7INC2,3
11/17/2014,Camila Paredes Delgado,B018IZ0SWI,2
11/17/2014,Valeria Tapia Castro,B01DZJFWNC,3
11/17/2014,Eduardo Morales Sánchez,B01KBH547A,1
11/17/2014,María Fernández Vásquez,B018IZ0SWI,2
11/17/2014,Jorge Huamán Flores,B018IZ0SWI,4
11/17/2014,Daniela Chávez Paredes,B00F3J4B5S,2
11/17/2014,José López Ramírez,B01KBH547A,19
11/17/2014,Ana María Vargas Vega,B01LQV1YHO,1
11/17/2014,Carlos Rivera Castro,B00K15Q2B0,2
11/17/2014,Brenda Torres Sánchez,B00K15Q2B0,1
11/17/2014,Luis González López,B016381QZA,1
11/17/2014,Patricia Medina Vargas,B016381QZA,2
11/17/2014,Miguel García Huamán,B018IZ0SWI,2
11/17/2014,Adriana Rodríguez Silva,B018IZ0SWI,19
11/17/2014,Juan Pérez Torres,B018IZ0SWI,4
11/17/2014,Sofía Castro Salinas,B016381QZA,2
11/17/2014,Diego Morales López,B018IZ0SWI,3
11/17/2014,Mariana Rojas Medina,B016B7INC2,1
11/17/2014,Alejandro Soto Vásquez,B01LQV1YHO,2
11/17/2014,Valentina Vega Ruiz,B01DZJFWNC,23
11/17/2014,Andrés Gómez Paredes,B01KBH547A,3
11/18/2014,Gabriela Huamán Castro,B00K15Q2B0,3
11/18/2014,Eduardo Torres López,B01KBH547A,3
11/18/2014,Carla Medina Vargas,B00K15Q2B0,3
11/18/2014,Ricardo García Huerta,B00K15Q2B0,3
11/18/2014,Laura Chávez Castro,B00F3J4B5S,1
11/18/2014,Carlos González Ruiz,B01KBH547A,1
11/18/2014,Silvia Castro López,B01DZJFWNC,2
11/18/2014,Juan Carlos Rodríguez Medina,B00NQGP42Y,1
11/18/2014,Luisa Fernández Vargas,B016B7INC2,3
11/18/2014,José Morales Huamán,B01LQV1YHO,16
11/18/2014,Ana Paula Rojas Torres,B00NQGP42Y,2
11/18/2014,Miguel Ángel Vega López,B00F3J4B5S,3
11/18/2014,Carla García Castro,B01DZJFWNC,3
11/18/2014,Eduardo Castro Ruiz,B01KBH547A,1
11/18/2014,Gabriela Ramírez Vargas,B01DZJFWNC,1
11/18/2014,Ricardo Gómez Medina,B01LQV1YHO,3
11/18/2014,Laura Flores Salazar,B00F3J4B5S,1
11/18/2014,Juan Carlos Rodríguez Delgado,B00J0O5J4Y,1
11/18/2014,Luisa García Vásquez,B016381QZA,4
11/18/2014,Ana María Castro Salinas,B018IZ0SWI,2
11/18/2014,Ana María Castro Chávez,B018IZ0SWI,3
11/18/2014,Laura Flores Guzmán,B00F3J4B5S,1
11/18/2014,Carlos González Medina,B00K15Q2B0,3
11/18/2014,Miguel Ángel Vega Torres,B01EYT1URO,1
11/18/2014,Rafaela Cáceres Castro,B00K15Q2B0,3
11/18/2014,Carla Fernández Mendoza,B00F3J4B5S,3
11/18/2014,Adrián Vega Ruiz,B018IZ0SWI,2
11/18/2014,Diego Morales Castro,B01KBH547A,24
11/18/2014,Ricardo Gómez Vargas,B00NQGP42Y,2
11/18/2014,Silvia Ramírez Rivera,B00F3J4B5S,1
11/18/2014,Eduardo Cáceres Salazar,B00J0O5J4Y,2
11/18/2014,Juan Carlos Rodríguez Huamán,B00NQGP42Y,3
11/18/2014,Gabriela Rojas Huerta,B01KBH547A,2
11/18/2014,Verónica Quispe Rodríguez,B00NQGP42Y,1
11/18/2014,Julio Vargas López,B018IZ0SWI,4
11/18/2014,Valentina Torres Vega,B018IZ0SWI,1
11/18/2014,Mariana Ruiz Cruz,B018IZ0SWI,4
11/18/2014,Luis Torres Medina,B01KBH547A,2
11/18/2014,Andrés Ramos Silva,B016B7INC2,2
11/18/2014,Ana Paula Sánchez Vargas,B01KBH547A,19
11/18/2014,Alejandro Ortega Salinas,B00F3J4B5S,1
11/18/2014,Sofía Castro Valdez,B01LQV1YHO,2
11/18/2014,Lucía Pérez Guerra,B00F3J4B5S,1
11/18/2014,Sebastián Salazar Peña,B01DZJFWNC,2
11/18/2014,Carolina Espinoza Ramírez,B018IZ0SWI,2
11/18/2014,Manuel Rojas Cárdenas,B016B7INC2,1
11/18/2014,Gabriela Navarro Gómez,B01LQV1YHO,3
11/18/2014,Andrés Soto Paredes,B016381QZA,2
11/18/2014,Víctor García Soto,B00NQGP42Y,2
11/18/2014,Camila Paredes Delgado,B00F3J4B5S,2
11/18/2014,Valeria Tapia Castro,B00NQGP42Y,2
11/18/2014,Eduardo Morales Sánchez,B01KBH547A,2
11/18/2014,María Fernández Vásquez,B00NQGP42Y,3
11/18/2014,Jorge Huamán Flores,B018IZ0SWI,4
11/18/2014,Daniela Chávez Paredes,B018IZ0SWI,1
11/18/2014,José López Ramírez,B016381QZA,2
11/18/2014,Ana María Vargas Vega,B00K15Q2B0,1
11/18/2014,Carlos Rivera Castro,B01DZJFWNC,3
11/18/2014,Brenda Torres Sánchez,B00NQGP42Y,3
11/18/2014,Luis González López,B018IZ0SWI,1
11/18/2014,Patricia Medina Vargas,B00K15Q2B0,1
11/18/2014,Miguel García Huamán,B00F3J4B5S,1
11/18/2014,Adriana Rodríguez Silva,B00J0O5J4Y,2
11/18/2014,Juan Pérez Torres,B016381QZA,1
11/18/2014,Sofía Castro Salinas,B00J0O5J4Y,2
11/18/2014,Diego Morales López,B00NQGP42Y,3
11/18/2014,Mariana Rojas Medina,B01DZJFWNC,1
11/18/2014,Alejandro Soto Vásquez,B015YCRYZM,2
11/18/2014,Valentina Vega Ruiz,B016B7INC2,3
11/18/2014,Andrés Gómez Paredes,B01KBH547A,3
11/18/2014,Gabriela Huamán Castro,B01KBH547A,21
11/18/2014,Eduardo Torres López,B00F3J4B5S,3
11/18/2014,Carla Medina Vargas,B00NQGP42Y,4
11/18/2014,Ricardo García Huerta,B01EYT1URO,3
11/18/2014,Laura Chávez Castro,B00K15Q2B0,10
11/18/2014,Carlos González Ruiz,B018IZ0SWI,1
11/18/2014,Silvia Castro López,B018IZ0SWI,1
11/19/2014,Juan Carlos Rodríguez Medina,B00NQGP42Y,1
11/19/2014,Luisa Fernández Vargas,B018IZ0SWI,24
11/19/2014,José Morales Huamán,B00K15Q2B0,2
11/19/2014,Ana Paula Rojas Torres,B00K15Q2B0,3
11/19/2014,Miguel Ángel Vega López,B018IZ0SWI,4
11/19/2014,Carla García Castro,B00F3J4B5S,3
11/19/2014,Eduardo Castro Ruiz,B01KBH547A,4
11/19/2014,Gabriela Ramírez Vargas,B016B7INC2,1
11/19/2014,Ricardo Gómez Medina,B00K15Q2B0,1
11/19/2014,Laura Flores Salazar,B00NQGP42Y,1
11/19/2014,Juan Carlos Rodríguez Delgado,B01KBH547A,3
11/19/2014,Luisa García Vásquez,B01EYT1URO,3
11/19/2014,Ana María Castro Salinas,B01LQV1YHO,4
11/19/2014,Ana María Castro Chávez,B01DZJFWNC,3
11/19/2014,Laura Flores Guzmán,B00F3J4B5S,3
11/19/2014,Carlos González Medina,B01LQV1YHO,2
11/19/2014,Miguel Ángel Vega Torres,B00NQGP42Y,1
11/19/2014,Rafaela Cáceres Castro,B01KBH547A,3
11/19/2014,Carla Fernández Mendoza,B00F3J4B5S,2
11/19/2014,Adrián Vega Ruiz,B00K15Q2B0,2
11/19/2014,Diego Morales Castro,B01LQV1YHO,11
11/19/2014,Ricardo Gómez Vargas,B018IZ0SWI,3
11/19/2014,Silvia Ramírez Rivera,B01LQV1YHO,1
11/19/2014,Eduardo Cáceres Salazar,B01LQV1YHO,3
11/19/2014,Juan Carlos Rodríguez Huamán,B016B7INC2,2
11/19/2014,Gabriela Rojas Huerta,B00F3J4B5S,3
11/19/2014,Verónica Quispe Rodríguez,B00NQGP42Y,2
11/19/2014,Julio Vargas López,B00K15Q2B0,3
11/19/2014,Valentina Torres Vega,B01EYT1URO,1
11/19/2014,Mariana Ruiz Cruz,B01EYT1URO,13
11/19/2014,Luis Torres Medina,B00F3J4B5S,3
11/19/2014,Andrés Ramos Silva,B01LQV1YHO,3
11/19/2014,Ana Paula Sánchez Vargas,B00J0O5J4Y,2
11/19/2014,Alejandro Ortega Salinas,B00K15Q2B0,3
11/19/2014,Sofía Castro Valdez,B00K15Q2B0,1
11/19/2014,Lucía Pérez Guerra,B00K15Q2B0,2
11/19/2014,Sebastián Salazar Peña,B00J0O5J4Y,2
11/19/2014,Carolina Espinoza Ramírez,B016B7INC2,2
11/19/2014,Manuel Rojas Cárdenas,B01EYT1URO,3
11/19/2014,Gabriela Navarro Gómez,B00K15Q2B0,1
11/19/2014,Andrés Soto Paredes,B01EYT1URO,3
11/19/2014,Víctor García Soto,B00F3J4B5S,2
11/19/2014,Camila Paredes Delgado,B01KBH547A,2
11/19/2014,Valeria Tapia Castro,B00K15Q2B0,3
11/19/2014,Eduardo Morales Sánchez,B01LQV1YHO,3
11/19/2014,María Fernández Vásquez,B01EYT1URO,3
11/19/2014,Jorge Huamán Flores,B00F3J4B5S,1
11/19/2014,Daniela Chávez Paredes,B016381QZA,1
11/19/2014,José López Ramírez,B00K15Q2B0,3
11/19/2014,Ana María Vargas Vega,B016B7INC2,11
11/19/2014,Carlos Rivera Castro,B01EYT1URO,3
11/19/2014,Brenda Torres Sánchez,B016381QZA,3
11/19/2014,Luis González López,B00NQGP42Y,11
11/19/2014,Patricia Medina Vargas,B00K15Q2B0,1
11/19/2014,Miguel García Huamán,B01KBH547A,1
11/19/2014,Adriana Rodríguez Silva,B00K15Q2B0,1
11/19/2014,Juan Pérez Torres,B018IZ0SWI,3
11/19/2014,Sofía Castro Salinas,B016381QZA,1
11/19/2014,Diego Morales López,B00F3J4B5S,2
11/20/2014,Mariana Rojas Medina,B018IZ0SWI,1
11/20/2014,Alejandro Soto Vásquez,B00F3J4B5S,2
11/20/2014,Valentina Vega Ruiz,B018IZ0SWI,2
11/20/2014,Andrés Gómez Paredes,B00K15Q2B0,2
11/20/2014,Gabriela Huamán Castro,B01LQV1YHO,2
11/20/2014,Eduardo Torres López,B016381QZA,2
11/20/2014,Carla Medina Vargas,B00NQGP42Y,1
11/20/2014,Ricardo García Huerta,B00F3J4B5S,1
11/20/2014,Laura Chávez Castro,B01KBH547A,1
11/20/2014,Carlos González Ruiz,B018IZ0SWI,2
11/20/2014,Silvia Castro López,B016B7INC2,8
11/20/2014,Juan Carlos Rodríguez Medina,B01KBH547A,2
11/20/2014,Luisa Fernández Vargas,B00NQGP42Y,2
11/20/2014,José Morales Huamán,B018IZ0SWI,2
11/20/2014,Ana Paula Rojas Torres,B01DZJFWNC,3
11/20/2014,Miguel Ángel Vega López,B018IZ0SWI,16
11/20/2014,Carla García Castro,B01DZJFWNC,4
11/20/2014,Eduardo Castro Ruiz,B00NQGP42Y,7
11/20/2014,Gabriela Ramírez Vargas,B00F3J4B5S,1
11/20/2014,Ricardo Gómez Medina,B00NQGP42Y,1
11/20/2014,Laura Flores Salazar,B00K15Q2B0,3
11/20/2014,Juan Carlos Rodríguez Delgado,B016B7INC2,24
11/20/2014,Luisa García Vásquez,B00K15Q2B0,6
11/20/2014,Ana María Castro Salinas,B00F3J4B5S,3
11/20/2014,Ana María Castro Chávez,B00K15Q2B0,2
11/20/2014,Laura Flores Guzmán,B00NQGP42Y,2
11/20/2014,Carlos González Medina,B00K15Q2B0,9
11/20/2014,Miguel Ángel Vega Torres,B00F3J4B5S,1
11/20/2014,Rafaela Cáceres Castro,B01EYT1URO,4
11/20/2014,Carla Fernández Mendoza,B018IZ0SWI,3
11/20/2014,Adrián Vega Ruiz,B016B7INC2,7
11/20/2014,Diego Morales Castro,B018IZ0SWI,3
11/20/2014,Ricardo Gómez Vargas,B00F3J4B5S,3
11/20/2014,Silvia Ramírez Rivera,B01KBH547A,3
11/20/2014,Eduardo Cáceres Salazar,B01EYT1URO,1
11/20/2014,Juan Carlos Rodríguez Huamán,B01KBH547A,2
